id,AND_ID,PI_ID,PMID,ProjectNumber,subProjectNumber,PI_Name
5154,7163101,1888120,9809695,P01HL055782,3.0,"JAFFA, AYAD A"
5155,0,6229249,9767546,P01HL055782,4.0,"COLWELL, JOHN"
5156,0,6229249,9741700,P01HL055782,4.0,"COLWELL, JOHN"
5157,0,6229249,9801341,P01HL055782,4.0,"COLWELL, JOHN"
5158,0,6229249,9809695,P01HL055782,4.0,"COLWELL, JOHN"
5159,3334930,1876437,9767546,P01HL055782,5.0,"GARVEY, W TIMOTHY"
5160,3334930,1876437,9741700,P01HL055782,5.0,"GARVEY, W TIMOTHY"
5161,3334930,1876437,9801341,P01HL055782,5.0,"GARVEY, W TIMOTHY"
5162,3334930,1876437,9809695,P01HL055782,5.0,"GARVEY, W TIMOTHY"
5163,2073500,6475186,9767546,P01HL055782,9001.0,"LACKLAND, DANIEL T"
5164,2073500,6475186,9741700,P01HL055782,9001.0,"LACKLAND, DANIEL T"
5165,2073500,6475186,9801341,P01HL055782,9001.0,"LACKLAND, DANIEL T"
5166,2073500,6475186,9809695,P01HL055782,9001.0,"LACKLAND, DANIEL T"
5167,7279029,6229254,9767546,P01HL055782,9002.0,"THORPE, SUSAN"
5168,7279029,6229254,9741700,P01HL055782,9002.0,"THORPE, SUSAN"
5169,7279029,6229254,9801341,P01HL055782,9002.0,"THORPE, SUSAN"
5170,7279029,6229254,9809695,P01HL055782,9002.0,"THORPE, SUSAN"
5171,3334930,1876437,9767546,P01HL055782,9003.0,"GARVEY, W TIMOTHY"
5172,3334930,1876437,9741700,P01HL055782,9003.0,"GARVEY, W TIMOTHY"
5173,3334930,1876437,9801341,P01HL055782,9003.0,"GARVEY, W TIMOTHY"
5174,3334930,1876437,9809695,P01HL055782,9003.0,"GARVEY, W TIMOTHY"
5175,231086,1877176,9712706,P01HL055798,1.0,"NADLER, JERRY L."
5176,231086,1877176,9751484,P01HL055798,1.0,"NADLER, JERRY L."
5177,3428626,1962631,9712706,P01HL055798,2.0,"NATARAJAN, RAMA"
5178,3428626,1962631,9751484,P01HL055798,2.0,"NATARAJAN, RAMA"
5179,3255002,1962704,9712706,P01HL055798,3.0,"GERRITY, ROSS G."
5180,3255002,1962704,9751484,P01HL055798,3.0,"GERRITY, ROSS G."
5181,8235832,6229262,9712706,P01HL055798,4.0,"RAFFEL, LESLIE J"
5182,8235832,6229262,9751484,P01HL055798,4.0,"RAFFEL, LESLIE J"
5183,231086,1877176,9712706,P01HL055798,9001.0,"NADLER, JERRY L."
5184,231086,1877176,9751484,P01HL055798,9001.0,"NADLER, JERRY L."
5185,7166726,6775686,9797340,P01HL055854,1.0,"FREI, BALZ B"
5186,7166726,6775686,9886761,P01HL055854,1.0,"FREI, BALZ B"
5187,7166726,6775686,9588440,P01HL055854,1.0,"FREI, BALZ B"
5188,4148110,1865135,9797340,P01HL055854,2.0,"RUDERMAN, NEIL B"
5189,4148110,1865135,9886761,P01HL055854,2.0,"RUDERMAN, NEIL B"
5190,4148110,1865135,9588440,P01HL055854,2.0,"RUDERMAN, NEIL B"
5191,9023858,1876450,9797340,P01HL055854,3.0,"COHEN, RICHARD A"
5192,9023858,1876450,9886761,P01HL055854,3.0,"COHEN, RICHARD A"
5193,9023858,1876450,9588440,P01HL055854,3.0,"COHEN, RICHARD A"
5194,4258395,1876423,9460080,P50HL055993,1.0,"LOSCALZO, JOSEPH"
5195,4258395,1876423,9454793,P50HL055993,1.0,"LOSCALZO, JOSEPH"
5196,4258395,1876423,10102666,P50HL055993,1.0,"LOSCALZO, JOSEPH"
5197,4258395,1876423,9614501,P50HL055993,1.0,"LOSCALZO, JOSEPH"
5198,4258395,1876423,9562441,P50HL055993,1.0,"LOSCALZO, JOSEPH"
5199,4258395,1876423,9535670,P50HL055993,1.0,"LOSCALZO, JOSEPH"
5200,9023858,1876450,9460080,P50HL055993,2.0,"COHEN, RICHARD A"
5201,9023858,1876450,9454793,P50HL055993,2.0,"COHEN, RICHARD A"
5202,9023858,1876450,10102666,P50HL055993,2.0,"COHEN, RICHARD A"
5203,9023858,1876450,9614501,P50HL055993,2.0,"COHEN, RICHARD A"
5204,9023858,1876450,9562441,P50HL055993,2.0,"COHEN, RICHARD A"
5205,9023858,1876450,9535670,P50HL055993,2.0,"COHEN, RICHARD A"
5206,8356841,6229295,9460080,P50HL055993,4.0,"APSTEIN, CARL S"
5207,8356841,6229295,9454793,P50HL055993,4.0,"APSTEIN, CARL S"
5208,8356841,6229295,10102666,P50HL055993,4.0,"APSTEIN, CARL S"
5209,8356841,6229295,9614501,P50HL055993,4.0,"APSTEIN, CARL S"
5210,8356841,6229295,9562441,P50HL055993,4.0,"APSTEIN, CARL S"
5211,8356841,6229295,9535670,P50HL055993,4.0,"APSTEIN, CARL S"
5212,4825775,1869010,9460080,P50HL055993,5.0,"VITA, JOSEPH A."
5213,4825775,1869010,9454793,P50HL055993,5.0,"VITA, JOSEPH A."
5214,4825775,1869010,10102666,P50HL055993,5.0,"VITA, JOSEPH A."
5215,4825775,1869010,9614501,P50HL055993,5.0,"VITA, JOSEPH A."
5216,4825775,1869010,9562441,P50HL055993,5.0,"VITA, JOSEPH A."
5217,4825775,1869010,9535670,P50HL055993,5.0,"VITA, JOSEPH A."
5218,2158619,6229299,9460080,P50HL055993,9001.0,"RUDD, M A"
5219,2158619,6229299,9454793,P50HL055993,9001.0,"RUDD, M A"
5220,2158619,6229299,10102666,P50HL055993,9001.0,"RUDD, M A"
5221,2158619,6229299,9614501,P50HL055993,9001.0,"RUDD, M A"
5222,2158619,6229299,9562441,P50HL055993,9001.0,"RUDD, M A"
5223,2158619,6229299,9535670,P50HL055993,9001.0,"RUDD, M A"
5224,8318453,1962773,10385097,P01HL056091,1.0,"FLAVAHAN, NICHOLAS A"
5225,8318453,1962773,10641709,P01HL056091,1.0,"FLAVAHAN, NICHOLAS A"
5226,8318453,1962773,10515392,P01HL056091,1.0,"FLAVAHAN, NICHOLAS A"
5227,8318453,1962773,9887029,P01HL056091,1.0,"FLAVAHAN, NICHOLAS A"
5228,8318453,1962773,9887015,P01HL056091,1.0,"FLAVAHAN, NICHOLAS A"
5229,8318453,1962773,10514411,P01HL056091,1.0,"FLAVAHAN, NICHOLAS A"
5230,1484424,1881927,10385097,P01HL056091,2.0,"HAYWARD, GARY S"
5231,1484424,1881927,10641709,P01HL056091,2.0,"HAYWARD, GARY S"
5232,1484424,1881927,10515392,P01HL056091,2.0,"HAYWARD, GARY S"
5233,1484424,1881927,9887029,P01HL056091,2.0,"HAYWARD, GARY S"
5234,1484424,1881927,9887015,P01HL056091,2.0,"HAYWARD, GARY S"
5235,1484424,1881927,10514411,P01HL056091,2.0,"HAYWARD, GARY S"
5236,8345111,1901544,10385097,P01HL056091,3.0,"LOWENSTEIN, CHARLES J"
5237,8345111,1901544,10641709,P01HL056091,3.0,"LOWENSTEIN, CHARLES J"
5238,8345111,1901544,10515392,P01HL056091,3.0,"LOWENSTEIN, CHARLES J"
5239,8345111,1901544,9887029,P01HL056091,3.0,"LOWENSTEIN, CHARLES J"
5240,8345111,1901544,9887015,P01HL056091,3.0,"LOWENSTEIN, CHARLES J"
5241,8345111,1901544,10514411,P01HL056091,3.0,"LOWENSTEIN, CHARLES J"
5242,8420026,1961841,10385097,P01HL056091,4.0,"SANFILIPPO, ALFRED P"
5243,8420026,1961841,10641709,P01HL056091,4.0,"SANFILIPPO, ALFRED P"
5244,8420026,1961841,10515392,P01HL056091,4.0,"SANFILIPPO, ALFRED P"
5245,8420026,1961841,9887029,P01HL056091,4.0,"SANFILIPPO, ALFRED P"
5246,8420026,1961841,9887015,P01HL056091,4.0,"SANFILIPPO, ALFRED P"
5247,8420026,1961841,10514411,P01HL056091,4.0,"SANFILIPPO, ALFRED P"
5248,1560007,1888957,10385097,P01HL056091,5.0,"HESS, ALLAN D"
5249,1560007,1888957,10641709,P01HL056091,5.0,"HESS, ALLAN D"
5250,1560007,1888957,10515392,P01HL056091,5.0,"HESS, ALLAN D"
5251,1560007,1888957,9887029,P01HL056091,5.0,"HESS, ALLAN D"
5252,1560007,1888957,9887015,P01HL056091,5.0,"HESS, ALLAN D"
5253,1560007,1888957,10514411,P01HL056091,5.0,"HESS, ALLAN D"
5254,2366089,2158423,10385097,P01HL056091,9001.0,"HRUBAN, RALPH H"
5255,2366089,2158423,10641709,P01HL056091,9001.0,"HRUBAN, RALPH H"
5256,2366089,2158423,10515392,P01HL056091,9001.0,"HRUBAN, RALPH H"
5257,2366089,2158423,9887029,P01HL056091,9001.0,"HRUBAN, RALPH H"
5258,2366089,2158423,9887015,P01HL056091,9001.0,"HRUBAN, RALPH H"
5259,2366089,2158423,10514411,P01HL056091,9001.0,"HRUBAN, RALPH H"
5260,2555610,1879441,10385097,P01HL056091,9002.0,"BALDWIN, WILLIAM M"
5261,2555610,1879441,10641709,P01HL056091,9002.0,"BALDWIN, WILLIAM M"
5262,2555610,1879441,10515392,P01HL056091,9002.0,"BALDWIN, WILLIAM M"
5263,2555610,1879441,9887029,P01HL056091,9002.0,"BALDWIN, WILLIAM M"
5264,2555610,1879441,9887015,P01HL056091,9002.0,"BALDWIN, WILLIAM M"
5265,2555610,1879441,10514411,P01HL056091,9002.0,"BALDWIN, WILLIAM M"
5266,8510273,7889733,10369259,P50HL056383,1.0,"DRAZEN, JEFFREY MARK"
5267,8510273,7889733,10564179,P50HL056383,1.0,"DRAZEN, JEFFREY MARK"
5268,8510273,7889733,10330441,P50HL056383,1.0,"DRAZEN, JEFFREY MARK"
5269,8510273,7889733,10512686,P50HL056383,1.0,"DRAZEN, JEFFREY MARK"
5270,8510273,7889733,10228025,P50HL056383,1.0,"DRAZEN, JEFFREY MARK"
5271,8510273,7889733,10471619,P50HL056383,1.0,"DRAZEN, JEFFREY MARK"
5272,8510273,7889733,10641565,P50HL056383,1.0,"DRAZEN, JEFFREY MARK"
5273,8510273,7889733,10224233,P50HL056383,1.0,"DRAZEN, JEFFREY MARK"
5274,8510273,7889733,10564178,P50HL056383,1.0,"DRAZEN, JEFFREY MARK"
5275,8510273,7889733,10036194,P50HL056383,1.0,"DRAZEN, JEFFREY MARK"
5276,8669745,1974462,10369259,P50HL056383,2.0,"SHORE, STEPHANIE A"
5277,8669745,1974462,10564179,P50HL056383,2.0,"SHORE, STEPHANIE A"
5278,8669745,1974462,10330441,P50HL056383,2.0,"SHORE, STEPHANIE A"
5279,8669745,1974462,10512686,P50HL056383,2.0,"SHORE, STEPHANIE A"
5280,8669745,1974462,10228025,P50HL056383,2.0,"SHORE, STEPHANIE A"
5281,8669745,1974462,10471619,P50HL056383,2.0,"SHORE, STEPHANIE A"
5282,8669745,1974462,10641565,P50HL056383,2.0,"SHORE, STEPHANIE A"
5283,8669745,1974462,10224233,P50HL056383,2.0,"SHORE, STEPHANIE A"
5284,8669745,1974462,10564178,P50HL056383,2.0,"SHORE, STEPHANIE A"
5285,8669745,1974462,10036194,P50HL056383,2.0,"SHORE, STEPHANIE A"
5286,4957370,1864193,10369259,P50HL056383,4.0,"GALLI, STEPHEN J"
5287,4957370,1864193,10564179,P50HL056383,4.0,"GALLI, STEPHEN J"
5288,4957370,1864193,10330441,P50HL056383,4.0,"GALLI, STEPHEN J"
5289,4957370,1864193,10512686,P50HL056383,4.0,"GALLI, STEPHEN J"
5290,4957370,1864193,10228025,P50HL056383,4.0,"GALLI, STEPHEN J"
5291,4957370,1864193,10471619,P50HL056383,4.0,"GALLI, STEPHEN J"
5292,4957370,1864193,10641565,P50HL056383,4.0,"GALLI, STEPHEN J"
5293,4957370,1864193,10224233,P50HL056383,4.0,"GALLI, STEPHEN J"
5294,4957370,1864193,10564178,P50HL056383,4.0,"GALLI, STEPHEN J"
5295,4957370,1864193,10036194,P50HL056383,4.0,"GALLI, STEPHEN J"
5296,1372543,1898248,10369259,P50HL056383,5.0,"KINET, JEAN-PIERRE M"
5297,1372543,1898248,10564179,P50HL056383,5.0,"KINET, JEAN-PIERRE M"
5298,1372543,1898248,10330441,P50HL056383,5.0,"KINET, JEAN-PIERRE M"
5299,1372543,1898248,10512686,P50HL056383,5.0,"KINET, JEAN-PIERRE M"
5300,1372543,1898248,10228025,P50HL056383,5.0,"KINET, JEAN-PIERRE M"
5301,1372543,1898248,10471619,P50HL056383,5.0,"KINET, JEAN-PIERRE M"
5302,1372543,1898248,10641565,P50HL056383,5.0,"KINET, JEAN-PIERRE M"
5303,1372543,1898248,10224233,P50HL056383,5.0,"KINET, JEAN-PIERRE M"
5304,1372543,1898248,10564178,P50HL056383,5.0,"KINET, JEAN-PIERRE M"
5305,1372543,1898248,10036194,P50HL056383,5.0,"KINET, JEAN-PIERRE M"
5306,4401060,6229323,10369259,P50HL056383,9001.0,"REILLY, JOHN J"
5307,4401060,6229323,10564179,P50HL056383,9001.0,"REILLY, JOHN J"
5308,4401060,6229323,10330441,P50HL056383,9001.0,"REILLY, JOHN J"
5309,4401060,6229323,10512686,P50HL056383,9001.0,"REILLY, JOHN J"
5310,4401060,6229323,10228025,P50HL056383,9001.0,"REILLY, JOHN J"
5311,4401060,6229323,10471619,P50HL056383,9001.0,"REILLY, JOHN J"
5312,4401060,6229323,10641565,P50HL056383,9001.0,"REILLY, JOHN J"
5313,4401060,6229323,10224233,P50HL056383,9001.0,"REILLY, JOHN J"
5314,4401060,6229323,10564178,P50HL056383,9001.0,"REILLY, JOHN J"
5315,4401060,6229323,10036194,P50HL056383,9001.0,"REILLY, JOHN J"
5316,8510273,7889733,10369259,P50HL056383,9002.0,"DRAZEN, JEFFREY MARK"
5317,8510273,7889733,10564179,P50HL056383,9002.0,"DRAZEN, JEFFREY MARK"
5318,8510273,7889733,10330441,P50HL056383,9002.0,"DRAZEN, JEFFREY MARK"
5319,8510273,7889733,10512686,P50HL056383,9002.0,"DRAZEN, JEFFREY MARK"
5320,8510273,7889733,10228025,P50HL056383,9002.0,"DRAZEN, JEFFREY MARK"
5321,8510273,7889733,10471619,P50HL056383,9002.0,"DRAZEN, JEFFREY MARK"
5322,8510273,7889733,10641565,P50HL056383,9002.0,"DRAZEN, JEFFREY MARK"
5323,8510273,7889733,10224233,P50HL056383,9002.0,"DRAZEN, JEFFREY MARK"
5324,8510273,7889733,10564178,P50HL056383,9002.0,"DRAZEN, JEFFREY MARK"
5325,8510273,7889733,10036194,P50HL056383,9002.0,"DRAZEN, JEFFREY MARK"
5326,2371474,1862838,10452745,P50HL056384,1.0,"LIPSCOMB, MARY FISHER"
5327,2371474,1862838,9973384,P50HL056384,1.0,"LIPSCOMB, MARY FISHER"
5328,2371474,1862838,10486528,P50HL056384,1.0,"LIPSCOMB, MARY FISHER"
5329,2371474,1862838,10340953,P50HL056384,1.0,"LIPSCOMB, MARY FISHER"
5330,2371474,1862838,10490991,P50HL056384,1.0,"LIPSCOMB, MARY FISHER"
5331,8940131,1883160,10452745,P50HL056384,3.0,"OLIVER, JANET M"
5332,8940131,1883160,9973384,P50HL056384,3.0,"OLIVER, JANET M"
5333,8940131,1883160,10486528,P50HL056384,3.0,"OLIVER, JANET M"
5334,8940131,1883160,10340953,P50HL056384,3.0,"OLIVER, JANET M"
5335,8940131,1883160,10490991,P50HL056384,3.0,"OLIVER, JANET M"
5336,1243635,6229329,10452745,P50HL056384,5.0,"SCHUYLER, MARK R"
5337,1243635,6229329,9973384,P50HL056384,5.0,"SCHUYLER, MARK R"
5338,1243635,6229329,10486528,P50HL056384,5.0,"SCHUYLER, MARK R"
5339,1243635,6229329,10340953,P50HL056384,5.0,"SCHUYLER, MARK R"
5340,1243635,6229329,10490991,P50HL056384,5.0,"SCHUYLER, MARK R"
5341,3667971,1903884,10452745,P50HL056384,9001.0,"LEWIS, SHARON L."
5342,3667971,1903884,9973384,P50HL056384,9001.0,"LEWIS, SHARON L."
5343,3667971,1903884,10486528,P50HL056384,9001.0,"LEWIS, SHARON L."
5344,3667971,1903884,10340953,P50HL056384,9001.0,"LEWIS, SHARON L."
5345,3667971,1903884,10490991,P50HL056384,9001.0,"LEWIS, SHARON L."
5346,7156309,1896961,9856950,P50HL056385,1.0,"LOCKSLEY, RICHARD M"
5347,7156309,1896961,9721100,P50HL056385,1.0,"LOCKSLEY, RICHARD M"
5348,7156309,1896961,9642684,P50HL056385,1.0,"LOCKSLEY, RICHARD M"
5349,7156309,1896961,9858515,P50HL056385,1.0,"LOCKSLEY, RICHARD M"
5350,3590410,1866145,9856950,P50HL056385,2.0,"ROSEN, STEVEN D"
5351,3590410,1866145,9721100,P50HL056385,2.0,"ROSEN, STEVEN D"
5352,3590410,1866145,9642684,P50HL056385,2.0,"ROSEN, STEVEN D"
5353,3590410,1866145,9858515,P50HL056385,2.0,"ROSEN, STEVEN D"
5354,3404122,1881371,9856950,P50HL056385,3.0,"ERLE, DAVID J"
5355,3404122,1881371,9721100,P50HL056385,3.0,"ERLE, DAVID J"
5356,3404122,1881371,9642684,P50HL056385,3.0,"ERLE, DAVID J"
5357,3404122,1881371,9858515,P50HL056385,3.0,"ERLE, DAVID J"
5358,4946083,1873297,9856950,P50HL056385,4.0,"SHEPPARD, DEAN"
5359,4946083,1873297,9721100,P50HL056385,4.0,"SHEPPARD, DEAN"
5360,4946083,1873297,9642684,P50HL056385,4.0,"SHEPPARD, DEAN"
5361,4946083,1873297,9858515,P50HL056385,4.0,"SHEPPARD, DEAN"
5362,5883291,1887370,9856950,P50HL056385,5.0,"CAUGHEY, GEORGE H"
5363,5883291,1887370,9721100,P50HL056385,5.0,"CAUGHEY, GEORGE H"
5364,5883291,1887370,9642684,P50HL056385,5.0,"CAUGHEY, GEORGE H"
5365,5883291,1887370,9858515,P50HL056385,5.0,"CAUGHEY, GEORGE H"
5366,1396283,1864648,9856950,P50HL056385,6.0,"BOUSHEY, HOMER A"
5367,1396283,1864648,9721100,P50HL056385,6.0,"BOUSHEY, HOMER A"
5368,1396283,1864648,9642684,P50HL056385,6.0,"BOUSHEY, HOMER A"
5369,1396283,1864648,9858515,P50HL056385,6.0,"BOUSHEY, HOMER A"
5370,4946083,1873297,9856950,P50HL056385,9001.0,"SHEPPARD, DEAN"
5371,4946083,1873297,9721100,P50HL056385,9001.0,"SHEPPARD, DEAN"
5372,4946083,1873297,9642684,P50HL056385,9001.0,"SHEPPARD, DEAN"
5373,4946083,1873297,9858515,P50HL056385,9001.0,"SHEPPARD, DEAN"
5374,3821078,6229345,10516543,P50HL056386,1.0,"BERMAN, JEFFREY S"
5375,3821078,6229345,9916729,P50HL056386,1.0,"BERMAN, JEFFREY S"
5376,3821078,6229345,10462711,P50HL056386,1.0,"BERMAN, JEFFREY S"
5377,3821078,6229345,10593968,P50HL056386,1.0,"BERMAN, JEFFREY S"
5378,3821078,6229345,10447918,P50HL056386,1.0,"BERMAN, JEFFREY S"
5379,3821078,6229345,10600887,P50HL056386,1.0,"BERMAN, JEFFREY S"
5380,3821078,6229345,10694950,P50HL056386,1.0,"BERMAN, JEFFREY S"
5381,3821078,6229345,10533678,P50HL056386,1.0,"BERMAN, JEFFREY S"
5382,3622177,1862837,10516543,P50HL056386,2.0,"GOLDSTEIN, RONALD HOWARD"
5383,3622177,1862837,9916729,P50HL056386,2.0,"GOLDSTEIN, RONALD HOWARD"
5384,3622177,1862837,10462711,P50HL056386,2.0,"GOLDSTEIN, RONALD HOWARD"
5385,3622177,1862837,10593968,P50HL056386,2.0,"GOLDSTEIN, RONALD HOWARD"
5386,3622177,1862837,10447918,P50HL056386,2.0,"GOLDSTEIN, RONALD HOWARD"
5387,3622177,1862837,10600887,P50HL056386,2.0,"GOLDSTEIN, RONALD HOWARD"
5388,3622177,1862837,10694950,P50HL056386,2.0,"GOLDSTEIN, RONALD HOWARD"
5389,3622177,1862837,10533678,P50HL056386,2.0,"GOLDSTEIN, RONALD HOWARD"
5390,8695223,1864198,10516543,P50HL056386,3.0,"WELLER, PETER F"
5391,8695223,1864198,9916729,P50HL056386,3.0,"WELLER, PETER F"
5392,8695223,1864198,10462711,P50HL056386,3.0,"WELLER, PETER F"
5393,8695223,1864198,10593968,P50HL056386,3.0,"WELLER, PETER F"
5394,8695223,1864198,10447918,P50HL056386,3.0,"WELLER, PETER F"
5395,8695223,1864198,10600887,P50HL056386,3.0,"WELLER, PETER F"
5396,8695223,1864198,10694950,P50HL056386,3.0,"WELLER, PETER F"
5397,8695223,1864198,10533678,P50HL056386,3.0,"WELLER, PETER F"
5398,4066892,6229350,10516543,P50HL056386,4.0,"SMITH, BARBARA"
5399,4066892,6229350,9916729,P50HL056386,4.0,"SMITH, BARBARA"
5400,4066892,6229350,10462711,P50HL056386,4.0,"SMITH, BARBARA"
5401,4066892,6229350,10593968,P50HL056386,4.0,"SMITH, BARBARA"
5402,4066892,6229350,10447918,P50HL056386,4.0,"SMITH, BARBARA"
5403,4066892,6229350,10600887,P50HL056386,4.0,"SMITH, BARBARA"
5404,4066892,6229350,10694950,P50HL056386,4.0,"SMITH, BARBARA"
5405,4066892,6229350,10533678,P50HL056386,4.0,"SMITH, BARBARA"
5406,9268946,1864129,10516543,P50HL056386,9001.0,"CENTER, DAVID M"
5407,9268946,1864129,9916729,P50HL056386,9001.0,"CENTER, DAVID M"
5408,9268946,1864129,10462711,P50HL056386,9001.0,"CENTER, DAVID M"
5409,9268946,1864129,10593968,P50HL056386,9001.0,"CENTER, DAVID M"
5410,9268946,1864129,10447918,P50HL056386,9001.0,"CENTER, DAVID M"
5411,9268946,1864129,10600887,P50HL056386,9001.0,"CENTER, DAVID M"
5412,9268946,1864129,10694950,P50HL056386,9001.0,"CENTER, DAVID M"
5413,9268946,1864129,10533678,P50HL056386,9001.0,"CENTER, DAVID M"
5414,3622177,1862837,10516543,P50HL056386,9002.0,"GOLDSTEIN, RONALD HOWARD"
5415,3622177,1862837,9916729,P50HL056386,9002.0,"GOLDSTEIN, RONALD HOWARD"
5416,3622177,1862837,10462711,P50HL056386,9002.0,"GOLDSTEIN, RONALD HOWARD"
5417,3622177,1862837,10593968,P50HL056386,9002.0,"GOLDSTEIN, RONALD HOWARD"
5418,3622177,1862837,10447918,P50HL056386,9002.0,"GOLDSTEIN, RONALD HOWARD"
5419,3622177,1862837,10600887,P50HL056386,9002.0,"GOLDSTEIN, RONALD HOWARD"
5420,3622177,1862837,10694950,P50HL056386,9002.0,"GOLDSTEIN, RONALD HOWARD"
5421,3622177,1862837,10533678,P50HL056386,9002.0,"GOLDSTEIN, RONALD HOWARD"
5422,1555856,1873296,9877295,P50HL056387,1.0,"WHITSETT, JEFFREY A"
5423,1555856,1873296,9774472,P50HL056387,1.0,"WHITSETT, JEFFREY A"
5424,1555856,1873296,9671445,P50HL056387,1.0,"WHITSETT, JEFFREY A"
5425,1555856,1873296,9700083,P50HL056387,1.0,"WHITSETT, JEFFREY A"
5426,1555856,1873296,9686680,P50HL056387,1.0,"WHITSETT, JEFFREY A"
5427,1555856,1873296,9813380,P50HL056387,1.0,"WHITSETT, JEFFREY A"
5428,1555856,1873296,9759936,P50HL056387,1.0,"WHITSETT, JEFFREY A"
5429,1555856,1873296,9850647,P50HL056387,1.0,"WHITSETT, JEFFREY A"
5430,2372140,1899765,9877295,P50HL056387,2.0,"KORFHAGEN, THOMAS R"
5431,2372140,1899765,9774472,P50HL056387,2.0,"KORFHAGEN, THOMAS R"
5432,2372140,1899765,9671445,P50HL056387,2.0,"KORFHAGEN, THOMAS R"
5433,2372140,1899765,9700083,P50HL056387,2.0,"KORFHAGEN, THOMAS R"
5434,2372140,1899765,9686680,P50HL056387,2.0,"KORFHAGEN, THOMAS R"
5435,2372140,1899765,9813380,P50HL056387,2.0,"KORFHAGEN, THOMAS R"
5436,2372140,1899765,9759936,P50HL056387,2.0,"KORFHAGEN, THOMAS R"
5437,2372140,1899765,9850647,P50HL056387,2.0,"KORFHAGEN, THOMAS R"
5438,6190508,6229358,9877295,P50HL056387,3.0,"GREENBERG, JAMES M"
5439,6190508,6229358,9774472,P50HL056387,3.0,"GREENBERG, JAMES M"
5440,6190508,6229358,9671445,P50HL056387,3.0,"GREENBERG, JAMES M"
5441,6190508,6229358,9700083,P50HL056387,3.0,"GREENBERG, JAMES M"
5442,6190508,6229358,9686680,P50HL056387,3.0,"GREENBERG, JAMES M"
5443,6190508,6229358,9813380,P50HL056387,3.0,"GREENBERG, JAMES M"
5444,6190508,6229358,9759936,P50HL056387,3.0,"GREENBERG, JAMES M"
5445,6190508,6229358,9850647,P50HL056387,3.0,"GREENBERG, JAMES M"
5446,8430518,6229360,9877295,P50HL056387,4.0,"RICE, WARD R"
5447,8430518,6229360,9774472,P50HL056387,4.0,"RICE, WARD R"
5448,8430518,6229360,9671445,P50HL056387,4.0,"RICE, WARD R"
5449,8430518,6229360,9700083,P50HL056387,4.0,"RICE, WARD R"
5450,8430518,6229360,9686680,P50HL056387,4.0,"RICE, WARD R"
5451,8430518,6229360,9813380,P50HL056387,4.0,"RICE, WARD R"
5452,8430518,6229360,9759936,P50HL056387,4.0,"RICE, WARD R"
5453,8430518,6229360,9850647,P50HL056387,4.0,"RICE, WARD R"
5454,6266049,1969480,9877295,P50HL056387,5.0,"LESSARD, JAMES"
5455,6266049,1969480,9774472,P50HL056387,5.0,"LESSARD, JAMES"
5456,6266049,1969480,9671445,P50HL056387,5.0,"LESSARD, JAMES"
5457,6266049,1969480,9700083,P50HL056387,5.0,"LESSARD, JAMES"
5458,6266049,1969480,9686680,P50HL056387,5.0,"LESSARD, JAMES"
5459,6266049,1969480,9813380,P50HL056387,5.0,"LESSARD, JAMES"
5460,6266049,1969480,9759936,P50HL056387,5.0,"LESSARD, JAMES"
5461,6266049,1969480,9850647,P50HL056387,5.0,"LESSARD, JAMES"
5462,7594192,6229364,9877295,P50HL056387,9001.0,"IWAMOTO, HARRIET S"
5463,7594192,6229364,9774472,P50HL056387,9001.0,"IWAMOTO, HARRIET S"
5464,7594192,6229364,9671445,P50HL056387,9001.0,"IWAMOTO, HARRIET S"
5465,7594192,6229364,9700083,P50HL056387,9001.0,"IWAMOTO, HARRIET S"
5466,7594192,6229364,9686680,P50HL056387,9001.0,"IWAMOTO, HARRIET S"
5467,7594192,6229364,9813380,P50HL056387,9001.0,"IWAMOTO, HARRIET S"
5468,7594192,6229364,9759936,P50HL056387,9001.0,"IWAMOTO, HARRIET S"
5469,7594192,6229364,9850647,P50HL056387,9001.0,"IWAMOTO, HARRIET S"
5470,8513410,6229366,9877295,P50HL056387,9002.0,"WERT, SUSAN E"
5471,8513410,6229366,9774472,P50HL056387,9002.0,"WERT, SUSAN E"
5472,8513410,6229366,9671445,P50HL056387,9002.0,"WERT, SUSAN E"
5473,8513410,6229366,9700083,P50HL056387,9002.0,"WERT, SUSAN E"
5474,8513410,6229366,9686680,P50HL056387,9002.0,"WERT, SUSAN E"
5475,8513410,6229366,9813380,P50HL056387,9002.0,"WERT, SUSAN E"
5476,8513410,6229366,9759936,P50HL056387,9002.0,"WERT, SUSAN E"
5477,8513410,6229366,9850647,P50HL056387,9002.0,"WERT, SUSAN E"
5478,8430518,6229360,9877295,P50HL056387,9003.0,"RICE, WARD R"
5479,8430518,6229360,9774472,P50HL056387,9003.0,"RICE, WARD R"
5480,8430518,6229360,9671445,P50HL056387,9003.0,"RICE, WARD R"
5481,8430518,6229360,9700083,P50HL056387,9003.0,"RICE, WARD R"
5482,8430518,6229360,9686680,P50HL056387,9003.0,"RICE, WARD R"
5483,8430518,6229360,9813380,P50HL056387,9003.0,"RICE, WARD R"
5484,8430518,6229360,9759936,P50HL056387,9003.0,"RICE, WARD R"
5485,8430518,6229360,9850647,P50HL056387,9003.0,"RICE, WARD R"
5486,1555856,1873296,9877295,P50HL056387,9004.0,"WHITSETT, JEFFREY A"
5487,1555856,1873296,9774472,P50HL056387,9004.0,"WHITSETT, JEFFREY A"
